Review #,Brand,Variety,Style,Country,Stars,T,code
411,Sunlee,Crab Vermicelli,Bowl,Thailand,3.25,,THA
2324,Paldo,Bul Jjajangmyeon,Pack,South Korea,5,,KOR
866,Master Kong,Mianba,Pack,China,4,,CHN
720,Golden Mie,Chicken Curry,Pack,Dubai,3.75,,ARE
3486,Gurimi,Mi Goreng,Pack,Indonesia,4.5,,IDN
1463,Maruchan,Instant Lunch California Vegetable Ramen Noodles With Vegetables,Cup,United States,3.5,,USA
592,Batchelors,Super Noodles Mild Curry,Pack,UK,3.25,,GBR
2782,Mr. Noodle,Black Vinegar With Spicy Taste,Pack,Taiwan,2,,CHN
3545,Cao Is Starving,Dried Noodles Tomato Flavor,Tray,China,3.5,,CHN
1309,Yum Yum,Oriental Style Instant Noodles Seafood Flavour,Cup,Thailand,3.75,,THA
2513,Pringles,Nissin Top Ramen Chicken Flavor Potato Crisps ,Can,United States,3.5,,USA
1460,Nissin,Premium Instant Noodles Spicy Beef Flavour,Pack,Singapore,3.75,,SGP
303,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,,KOR
1425,Hao Way,Instant Penang White Curry Noodles,Pack,Malaysia,4.5,,MYS
3321,Rooster,Chili Chicken Flavour Noodle Soup,Pack,Canada,3.5,,CAN
3341,LMF,Hong Kong Chow Mein Garlic Minced Pork Flavor,Pack,China,4,,CHN
1877,Myojo,La Ramen Spicy Mushroom Flavour,Pack,Singapore,4.5,,SGP
1313,Healtimie,Green Barley Noodle Vegetable Soup,Pack,Indonesia,3.25,,IDN
797,Golden Mie,Vegetable,Pack,Dubai,3.75,,ARE
1541,Wu-Mu,Steam Pork Flavour,Pack,Taiwan,3.75,,CHN
3817,WhatIf? Foods,Bamnut Noodles With Sweet Hot Seasoning,Box,Singapore,4,,SGP
3949,Liitle Couples,Fish Head Casserole,Pack,Taiwan,5,,CHN
3657,MAMA,Signature Cup Instant Rice Noodles Crab Curry Flavor,Cup,Thailand,5,,THA
859,Tradition,Imitation Chicken Vegetarian,Cup,United States,3.75,,USA
849,Nissin,Top Ramen Cucharealo Tomato Chicken,Pack,United States,3.5,,USA
544,Unox,Good Noodles Chicken,Pack,Holland,3.5,,NLD
3064,Lee Fah Mee,Instant Noodle With Abalone & Chicken Flavour,Pack,Sarawak,3.25,,MYS
2075,Mi Sedaap,Mi Segera Mi Goreng Ayam Krispi,Pack,Indonesia,4.5,,IDN
2071,A-Sha Dry Noodle,Tainan Noodle Original Sauce,Pack,Taiwan,5,,CHN
839,CJ CheilJedang,Mild Bean Curd Stew,Cup,South Korea,2,,KOR
3367,Vite Ramen,Soy Sauce Chicken Instant Noodle Soup v1/1,Pack,United States,5,,USA
1552,Bamee,Oriental Style Instant Noodles Pa-Lo Duck Flavour,Pack,Thailand,3.5,,THA
795,Master Kong,Red Oil Dan Dan,Tray,China,2.75,,CHN
3069,Vedan,Wei Wei Premium Noodle With Spicy Beef,Bowl,Taiwan,4.5,,CHN
1006,Amino,Barszcz czerwony (Borscht),Pack,Poland,4,,POL
1407,Annie Chun's,Ramen House Thai Coconut Ramen,Pack,United States,5,,USA
3620,Mamee,SLRP! Kari Xtra Pedas,Cup,Malaysia,3.5,,MYS
1941,Unox,Good Noodles Tandoori,Pack,Netherlands,2.5,,NLD
3897,Daisho,Nagahama Yatai Ramen Mild Tonkotsu,Pack,Japan,3.5,,JPN
2416,Xiuhe,Hot & Sour Beef Noodles,Bowl,China,4.25,,CHN
1112,Mama,Oriental Style Instant Kua-Chap Clear Soup,Pack,Thailand,3.75,,THA
705,Golden Wheat,South Korean Style Beef,Cup,China,3.5,,CHN
3037,Yum Yum,Spicy Thai Seafood Flavor,Pack,Thailand,3.5,,THA
442,Nongshim,Kalguksoo,Pack,South Korea,4.5,,KOR
3462,ABC,Mi Instant Goreng,Pack,Indonesia,5,,IDN
1133,Kamfen,E-Men Noodles Abalone Soup Flavor,Pack,Hong Kong,3.75,,HKG
2356,Nongshim,Spicy Shrimp Cup Noodle,Cup,South Korea,4,,KOR
459,Gefen,Imitation Chicken Vegetarian,Pack,United States,3,,USA
1543,Maggi,2 Minute Noodles Hungrooo Masala Spicy,Pack,India,3.75,,IND
2311,Xiao Ban Mian,Sesame Sauce Matcha Noodle,Pack,Taiwan,3.75,,CHN
2460,Daifuku,Katsuo Bowl Udon,Bowl,United States,5,,USA
9,Sutah,Cup Noodle,Cup,South Korea,2,,KOR
2060,Nissin,Cup Noodle Light+ Cheese Fondue,Cup,Japan,5,,JPN
155,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,,PHL
2503,Sichuan Guangyou,Sweet Potato Instant Noodle Sour-Hot Flavor,Bowl,China,0,,CHN
3406,Street Noodles,Teriyaki,Box,United States,3.5,,USA
3801,Myojo,Ippeichan Yomise No Yakisoba - Tartar Sauce Flavor,Tray,Japan,4.5,,JPN
1386,Takamori Kosan,Sukiyaki Style Noodle Stew,Pack,Japan,4.5,,JPN
3065,Kinchan,Bukkake Udon,Bowl,Japan,3.75,,JPN
2708,Qinsheng,Dumpling Pastry Hot & Sour Noodle,Pack,China,5,,CHN
1151,Asian Thai Foods,Fatafat Vegetable Flavor,Pack,Nepal,3.75,,NPL
2179,MAMA,Oriental Kitchen Instant Rice Vermicelli In Gravy,Pack,Thailand,5,,THA
896,Vina Acecook,Good Tomyum Kung Bean Vermicelli,Pack,Vietnam,3.5,,VNM
3456,Daisho,Seafood Vermicelli Noodles,Pack,Japan,4,,JPN
3311,Paldo,"Teumsae Ramen (9,413SHU)",Pack,South Korea,4,,KOR
1438,Maruchan,Old Style Miso Ramen,Pack,Japan,3.5,,JPN
1759,Nissin,Cup Noodles Moo Manao Flavour,Cup,Thailand,4,,THA
2800,Vedan,Original Beef Flavor Noodle,Pack,Taiwan,4.5,,CHN
726,Indomie,Mi Goreng Cakalang,Pack,Indonesia,4,,IDN
1664,Mamee,Oriental Noodles Prawn Flavor,Pack,Malaysia,2,,MYS
1150,Asian Thai Foods,Krrish Instant Noodles Chicken Flavor,Pack,Nepal,3.5,,NPL
1310,Thai Kitchen,Rice Noodle Cart Thai Peanut,Tray,United States,3,,USA
1273,Sainsbury's,Basics Instant Noodles Chicken Curry Flavour,Pack,UK,3.25,,GBR
3026,Mom's Dry Noodle,Shiitake Zhajiang,Pack,Taiwan,5,,CHN
1072,Deshome,Aloe Noodle With Spicy Soybean Sauce,Pack,Taiwan,4,,CHN
343,Super Bihun,Goreng Rice Noodles,Pack,Indonesia,4.5,,IDN
864,Unif / Tung-I,Chinese Spices Tong Tsai Bean Vermicelli,Pack,Taiwan,3.5,,CHN
3703,Maruchan,Ramen Noodle Soup Soy Sauce Flavor,Pack,United States,3.5,,USA
2937,Vedan,Wei Wei 'A' Series Instant Noodle Chicken Flavor XL,Pack,Taiwan,5,,CHN
2054,Suimin,Noodles Curried Prawn Flavour,Cup,Australia,3.25,,AUS
1329,Vifon,Oriental Style Instant Noodle Mi Ga Chicken Flavor,Cup,Vietnam,1.25,,VNM
2818,Nissin,Donbei Green Curry Udon,Cup,Japan,4.75,,JPN
1519,Ching's Secret,Manchurian Instant Noodles,Pack,India,3.5,,IND
903,Han's South Korea,Rice Noodle With Seafood Flavored Soup,Tray,South Korea,3.5,,KOR
1565,Oyatsu,Baby Star Snack Noodle Chicken Flavour,Pack,Japan,2.5,,JPN
1563,Nongshim,Shin Ramyun Noodle Soup (New Edition),Pack,United States,4.25,,USA
1931,Bonasia,Instant Noodles chicken Flavour,Pack,Hungary,3.75,,HUN
3346,Sau Tao,Tom Yum Kung Flavour Ho Fan,Bowl,Hong Kong,5,,HKG
834,Indomie,Mi Goreng Kriuuk Pedas,Pack,Indonesia,3.75,,IDN
1994,Nissin,Gyoretsu-no-Dekiru-Mise-no-Ramen (Shrimp Tantanmen),Bowl,Japan,5,,JPN
1084,Mr. Noodles,Noodles In A Cup Chicken Simulated Flavour,Cup,Canada,1.5,,CAN
1301,Knorr,Quick Serve Macaroni Shrimp Broth,Pack,Hong Kong,3.25,,HKG
473,Myojo,Ramen-Desse Miso Soybean Paste,Bowl,Japan,4.5,,JPN
3206,Myojo,Garlic Tamari Shoyu Yakisoba,Tray,Japan,3.5,,JPN
1687,Wugudaochang,Chef's Grains Millet Noodle,Pack,China,3.75,,CHN
2420,Nissin,Cup Noodles Spicy Seafood Flavor,Cup,China,3.75,,CHN
554,Yum Yum,Shrimp Tom Yum Flavor,Pack,Thailand,3.5,,THA
113,Nongshim,Hooroorook ,Pack,South Korea,4,,KOR
1734,Koka,Laksa Singapura,Pack,Singapore,4.25,,SGP
1765,Nissin,Cup Noodles Ramen Noodles With Shrimp (New Package) ,Cup,United States,3.5,,USA
1001,Paldo,ДОШИРАК (Dosirac) Beef Flavor,Pack,South Korea,3.5,,KOR
1480,Paldo,Jjol Bibim Men,Pack,South Korea,4,,KOR
1682,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Pack,China,4,,CHN
924,Maruchan,35% Less Sodium Chicken,Pack,United States,3.75,,USA
2701,KOKA,The Original Chicken Flavor Oriental Instant Noodles,Pack,Singapore,3.5,,SGP
2059,Four Seas,Beef And Radish Flavour Instant Noodle,Pack,Hong Kong,2.5,,HKG
3496,Menraku,"Sichuan Inspired Ramen ""Spicy Sesame""",Bowl,United States,4,,USA
1383,Takamori Kosan,Futomen Yakisoba,Pack,Japan,4.75,,JPN
557,Batchelors,Super Noodles Souther Fried Chicken,Pack,UK,3.75,,GBR
2299,Cintan,Mi Segera Mmm... Original,Pack,Malaysia,3,,MYS
299,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,,PHL
3595,Sau Tao,Jiangnan Style Spicy Noodle,Pack,Hong Kong,5,,HKG
2645,Happy Noodle,Noodles Wirh Minced Pork & Chinese Mustard Blend,Pack,Taiwan,5,,CHN
2958,Rooster,Kimchee Flavour Noodle Soup,Bowl,Canada,3.75,,CAN
3193,Maruchan,Seimen Curry Udon,Pack,Japan,4,,JPN
2790,Mike's Mighty Good Craft Ramen,Savory Miso Flavor Ramen Soup,Pack,United States,4.25,,USA
276,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,,THA
2625,Nissin,Cup Noodles Potato Chips Tom Yam Seafood Flavour,Pack,Singapore,5,,SGP
3756,A-Sha,Hakka Noodle Original Sauce,Pack,Taiwan,5,,CHN
2740,Meimen,Hot & Sour Noodles Soup,Pack,Taiwan,3.75,,CHN
1501,Acecook,Ohmori Chukafu Yakisoba,Tray,Japan,3.25,,JPN
3285,Aji-no-men,Sabor Gallina Picante,Pack,Peru,3.75,,PER
2073,Great Value,Spicy Ramen Noodles,Pack,Canada,4,,CAN
258,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,,THA
573,Noah Foods,Phoya Chicken,Bowl,Vietnam,2,,VNM
585,Ve Wong,Artificial Onion Flavor Bean Thread,Bowl,Taiwan,1.5,,CHN
3660,Love To Share,Xiangnian Scallion Oil Mixed Noodles,Box,China,4.5,,CHN
2231,Fantastic,Noodle Chicken Flavour,Cup,Australia,3.75,,AUS
3219,Kinchan,Squid Yakisoba,Tray,Japan,5,,JPN
1111,Golden Wheat,Korean Style Stew Beef Cooking Noodle,Pack,China,3.25,,CHN
1982,Master Kong,Assorted Pork Bone Noodle,Pack,China,4.25,,CHN
2155,Jingqi,Aloe Vera Guan Mian Purple Sweet Potato Noodle With Spicy Miso Sauce,Pack,Taiwan,3.5,,CHN
2186,Master Kong,Assorted Seafood Noodles,Pack,China,3.5,,CHN
868,CJ CheilJedang,Katsuobushi Udon,Bowl,South Korea,3.75,,KOR
3628,LMF,Hong Kong Chow Mein Sichuan Hot Spicy Flavor,Pack,China,4.5,,CHN
2386,Maggi,2 Minute Noodles Curry Flavour,Pack,Fiji,4,,FJI
627,Omachi,Spaghetti,Pack,Vietnam,3.75,,VNM
2719,Yamamoto,Umakaro Negi Ramen,Bowl,Japan,4.25,,JPN
485,Ottogi,Hot & Spicy Ramen,Cup,South Korea,3,,KOR
1266,ABC,Selera Pedas Mi Goreng Cup Rasa Gulai Ayam Pedas Hot Gulai Chicken,Cup,Indonesia,4,,IDN
2857,Wu-Mu,Jing XiangBan Mian Ramen With Jah Jan Sauce,Pack,Taiwan,5,,CHN
1229,Kumamoto,Tonkotsu Ramen MEGA Dragon,Pack,Japan,2.5,,JPN
2953,Daikoku,Hiyashi Tanuki Udon,Tray,Japan,3.5,,JPN
2732,Nissin,Demae Ramen Korean Spicy Flavour Instant Noodles,Pack,Hong Kong,4,,HKG
1253,Nissin,Chow Mein Teriyaki Chicken Flavor Chow Mein Noodles,Tray,United States,3.75,,USA
1330,Sapporo Ichiban,Otafuku Okonomi Sauce Yakisoba,Tray,Japan,5,,JPN
1590,Mi E-Zee,Perisa Kari Sayuran,Pack,Malaysia,3.75,,MYS
766,Fashion Foods,Beef Pho,Bowl,Thailand,3.75,,THA
3625,Wang,Teriyaki Udon - Original,Bowl,South Korea,4,,KOR
1002,Mr. Noodles,Bowl Spicy Chicken Simulated Flavour,Bowl,Canada,2,,CAN
3338,Nissin,Nissin Paste U.F.O. Camaron Fuego Salsa Habanero,Tray,Mexico,4,,MEX
3095,Daikoku,Tonkotsu Ramen,Pack,Japan,3.5,,JPN
919,Maruchan,35% Less Sodium Beef,Pack,United States,3.5,,USA
2614,Samyang Foods,Chacharoni,Bowl,South Korea,3.75,,KOR
1470,Mama,Instant Cup Noodles Spicy Cheese Flavour,Cup,Thailand,3.5,,THA
376,Sau Tao,Noodle King Lobster Thick,Bowl,Hong Kong,2.75,,HKG
947,Maruchan,Yakisoba Jalapeno Cheddar,Tray,United States,4,,USA
2585,Blount,Thai Inspired Coconut Chicken & Noodle Bowl,Bowl,United States,5,,USA
1184,Sapporo Ichiban,Pokemon Shoyu Ramen,Cup,Japan,3.5,,JPN
2315,Goku-Uma,Ramen Noodles Miso Flavor,Bowl,United States,3,,USA
3691,JML,Instant Yakosoba XL Chajang (Bean Sauce) Flavor,Tray,China,5,,CHN
371,Nissin,Chow Noodles Alfredo,Tray,United States,3.75,,USA
3328,Chef Nic's Noodles,Hot & Spicy Flavour Noodle Soup,Box,Taiwan,5,,CHN
3509,Mr. Lee's Noodles,Tai Chi Chicken,Cup,UK,5,,GBR
1107,Nissin,Demae Ramen Kimchi Flavour Instant Noodle With Soup Base,Bowl,Hong Kong,3.5,,HKG
3669,Ramen Express By Chef Woo,Hotter & Spicier Ramen,Cup,United States,3.5,,USA
3543,Micoem,Cung Dinh Kool Spaghetti,Bowl,Vietnam,0.5,,VNM
691,Mamee,Express Cup Vegetarian,Cup,Malaysia,2,,MYS
3508,Mr. Lee's Noodles,Dragon Fire Vegetables,Cup,UK,3.5,,GBR
1268,Wu-Mu,Dried Noodle With Jah Jan Sauce,Pack,Taiwan,3.25,,CHN
1345,Lotus Foods,Forbidden Rice Ramen,Pack,United States,2.25,,USA
1003,Nissin,Chow Mein Spicy Teriyaki Beef,Tray,United States,4.5,,USA
1443,Nongshim,Harmony Korean Spicy Noodle Dish With Chipotle,Pack,United States,4.25,,USA
1810,MyKuali,Penang White Curry Noodle (New Version),Pack,Malaysia,5,,MYS
2516,Fujiwara,Hokkaido Hakodate Miso Ramen,Pack,Japan,3.5,,JPN
2275,JML,Hot & Sour Beef Noodles,Pack,China,3.75,,CHN
2219,Fantastic,Noodles Crispy Bacon Flavour,Cup,Australia,1,,AUS
1328,A-Sha Dry Noodle,Hello Kitty La Wei (Spicy Flavor),Pack,Taiwan,3.75,,CHN
925,Emart,Dare You! Habanero Ramen,Pack,South Korea,3.75,,KOR
18,Ottogi,Jin Ramen (Hot Taste),Pack,South Korea,3.5,,KOR
1399,Vina Acecook,Oh! Ricey Pho Bo Instant Rice Noodles,Bowl,Vietnam,3.75,,VNM
3264,Acecook,Seabura Tonkotsu Ramen,Cup,Japan,4,,JPN
1427,Osaka Ramen,Miso Ramen,Bowl,United States,3.75,,USA
2396,Maggi,2 Minute Noodles Chicken Flavour,Pack,Fiji,3.25,,FJI
3019,Sau Tao,Tom Yum Kung Flavour Ramen,Pack,Hong Kong,5,,HKG
3393,Nissin,Anpanman Soy Sauce Flavor Cup Noodle,Cup,Japan,3.5,,JPN
2112,Nissin,Chilli Noodles Spicy Tom Yum Flavour,Pack,Thailand,3.75,,THA
1244,Unif,Unif-100 Pickled Cayenne Flavor Beef Ramen,Pack,China,3.75,,CHN
2796,Mike's Mighty Good Craft Ramen,Beef Pho Flavor Rice Noodle Soup,Pack,United States,5,,USA
521,Menraku,Soy Sauce,Bowl,Japan,4.25,,JPN
1340,Indomie,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,2.75,,IDN
1293,Myojo,Prawn Noodles,Pack,Singapore,4.25,,SGP
3753,"PLN Food Co, Ltd.",Crisp Shallot Noodle,Pack,Taiwan,4.5,,CHN
663,Paldo,Jjajangmen Black Bean,Pack,South Korea,4,,KOR
3200,Yum Yum,Instant Cup Noodles Tom Yum Chicken Super Flavour,Cup,Thailand,3.5,,THA
2838,Nissin,Hot & Spicy Blazing Hot Flavor,Bowl,United States,3.5,,USA
3933,Takamori,Japanese Tarako Spaghetti,Pack,Japan,4.25,,JPN
107,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,,KOR
3469,Mykuali,Penang Hokkien Prawn Rice Vermicelli Soup,Bowl,Malaysia,5,,MYS
3375,Maruchan,Men Dining Shoyu Wantan Men,Bowl,Japan,4.25,,JPN
1431,Maggi,Extra Spicy Curry Instant Noodles,Pack,Singapore,5,,SGP
438,Samyang,Beef,Bowl,South Korea,3.75,,KOR
2720,Mr. Noodles,Pho Noodle Soup Simulated Beef Flavour,Bowl,Canada,0,,CAN
2167,Great Value,Vegetable Flavour Noodles With Vegetables,Cup,Canada,2.5,,CAN
621,Ottogi,Jin Ramen Big Bowl (Hot),Bowl,South Korea,3.5,,KOR
3187,Big Bon,Spice Mix Piquant,Pack,Russia,3.75,,RUS
2498,Nissin,Demae Ramen Spicy Beef,Pack,Germany,3.75,,DEU
1121,Sau Tao,Oat Noodle Sesame Oil Flavored,Pack,China,3.75,,CHN
3815,Sichuan Baijia,Hot & Sour Instant Vermicelli,Cup,China,4.75,,CHN
2429,New Touch,T's Restaurant Sura Tanmen,Cup,Japan,4,,JPN
3315,Sapporo Ichiban,CupStar Potato Butter Shio Ramen,Cup,Japan,4,,JPN
2436,Kang Shi Fu,Artificial Dongpo's Braised Pork Flavour,Pack,Hong Kong,4.75,,HKG
213,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,United States,4,,USA
3490,Yamamoto Seifun,Tanuki Oyaji Tonkotsu Ramen,Bowl,Japan,4,,JPN
802,Sarimi,Isi 2 Mi Goreng Rasa Ayam Kecap,Pack,Indonesia,4.5,,IDN
1956,Maruchan,Spicy Tomato Salsa Ramen,Cup,Japan,0,,JPN
3398,Paldo,King Lid Ramen Noodle Soup,Pack,South Korea,5,,KOR
128,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1,,THA
120,Samyang,Beef,Pack,South Korea,4,,KOR
813,Mr. Noodles,Spicy Chicken,Pack,Canada,2,,CAN
79,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,,JPN
672,Mug Shot,Chicken,Pack,UK,3,,GBR
1894,MAMA,Rangers Snack Noodles BBQ Flavour,Pack,Myanmar,2.75,,MMR
3873,Igarashi Seimen,Tonkotsu Flavor Hakata Ramen,Pack,Japan,4.25,,JPN
385,Ve Wong,Hot Of Hots Artificial Black Peppered Beef,Bowl,Taiwan,1.25,,CHN
1844,Seven & I,Gold Sumire Ramen,Bowl,Japan,5,,JPN
943,Amino,Zurek,Pack,Poland,3.25,,POL
1140,Asian Thai Foods,Preeti Instant Noodles Veg Soup Base,Pack,Nepal,5,,NPL
1018,Samyang Foods,Ganjjampong,Pack,South Korea,4.25,,KOR
406,Vifon,Asian Style Instant Noodles Beef,Pack,Vietnam,3.75,,VNM
3526,Pangdama,Slightly Spicy Beef Flavor Instant Noodle,Bowl,China,4,,CHN
2549,Nissin,Gekikara Ramen Extra Hot Ramen Goreng,Pack,Indonesia,4.5,,IDN
1422,Nissin,Pan Asian Kitchen Spicy Szechuan Chicken Flavor Ramen Noodles,Tray,United States,3,,USA
1406,La Fonte,Spaghetti With Mushroom Sauce,Pack,Indonesia,3.75,,IDN
247,Myojo,Udon Mushroom,Pack,Japan,3,,JPN
3610,Vi Huong,Beef Flavor Instant Noodles,Bowl,Vietnam,5,,VNM
2607,Nona Lim,Hakata Ramen + Miso Ramen Broth,Pack,United States,2017-05-04 00:00:00,,USA
2562,Binh Tay,Mi Hai Cua,Pack,Vietnam,4,,VNM
3538,Nissin-Miojo,Lamen Sabor Costela,Pack,Brazil,3.25,,BRA
737,Gau Do,Chicken Shrimp,Pack,Vietnam,2.5,,VNM
1960,Kabuto Noodles,Chilli Chicken Ramen,Cup,UK,4,,GBR
3862,Nissin,Cup Noodles Teriyaki Chicken,Cup,Germany,3.75,,DEU
2952,Sunaoshi,Udon Dappe,Bowl,Japan,3.75,,JPN
231,Indomie,Onion Chicken,Pack,Indonesia,4.5,,IDN
3131,TTL,Spicy Pork With Rice Wine,Pack,Taiwan,5,,CHN
3627,Ottogi,Mac & Cheese Spaghetti,Bowl,South Korea,5,,KOR
1954,Koh Thai,Island Of Flavours Spicy Thai Chicken Instant Noodles Soup,Pack,Netherlands,2,,NLD
3184,Maruchan,Ramen Noodle Soup Pork Flavor,Pack,United States,3.25,,USA
3629,Sau Tao,E-Fu Noodle Abalone Soup Flavour,Pack,Hong Kong,3.5,,HKG
1842,Forest Noodles,Purple Sweet Potato Noodles With Taiwanese Sauce,Pack,Taiwan,5,,CHN
2440,Master Kong,Roasted Pork Noodle,Pack,China,4.5,,CHN
976,Nissin,Donbei Tensoba,Bowl,Japan,4,,JPN
3114,A-Sha,Gourmet Sichuan Peppercorn Flavor,Pack,Taiwan,5,,CHN
2971,Best Wok,Mi Goreng Hot & Spicy Instant Noodles,Pack,Indonesia,5,,IDN
493,Pulmuone,Fresh Ramen Spicy,Pack,South Korea,3,,KOR
2507,Indomie,RMy Noodlez Rumput Laut,Pack,Indonesia,4,,IDN
2158,A-Sha Dry Noodle,Chow Mein Original Flavor,Tray,Taiwan,5,,CHN
445,iNoodle,Taiwan Style Chow Mein,Pack,Taiwan,2.25,,CHN
577,Pot Noodle,Chinese Chow Mein,Cup,UK,3,,GBR
23,Nissin,Top Ramen Creamy Chicken,Pack,United States,4.5,,USA
1606,Maggi,Perencah Kari Letup Mi Segera,Pack,Malaysia,4,,MYS
563,Yum Yum,Duck,Pack,Thailand,3.25,,THA
3679,Gurimi,Mi Instant Rasa Vegetarian,Pack,Indonesia,3.5,,IDN
3904,Fenweixiang,Hengyang Fish Instant Rice Noodle,Cup,China,4,,CHN
2840,Samyang Foods,Potato Ramen,Pack,South Korea,4.5,,KOR
2817,Liangchengmei,30 Second Hot Bird Noodle,Box,China,3.75,,CHN
1542,Koka,Noodles Beef Flavour,Cup,Singapore,2.5,,SGP
2281,Nissin,Demae Iccho Red Hot Seafood Flavour Instant Noodle,Cup,Hong Kong,3.5,,HKG
3934,Sapporo Ichiban,Miso Ramen / Garlic / Kewpie Mayonnaise / Egg,Pack,Japan,5,,JPN
1409,Baixiang Noodles,Spicy Artificial Beef Flavour Instant Noodles With Soup Base,Pack,China,3.5,,CHN
1087,MyKuali,Penang White Curry Noodle,Pack,Malaysia,5,,MYS
1709,Asia Gold,Instant Noodles With Shrimp Flavouring,Pack,Hungary,4,,HUN
45,Indomie,Mi Goreng Sate,Pack,Indonesia,5,,IDN
250,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,,CHN
3083,Burung Layang Terbang,Kweitiau Kuah Rasa Ayam,Pack,Indonesia,3.5,,IDN
2048,Acecook,Kadomen Koikoku Tonkotsu,Bowl,Japan,3.75,,JPN
477,Mr. Udon,Malaysian Beef Udon,Pack,South Korea,3,,KOR
1096,Amianda,Tachia Noodles - Hot & Spicy Sauce,Pack,Taiwan,3.5,,CHN
1363,Sau Tao,Instant Noodle King Won Ton Flavor,Pack,Hong Kong,2.75,,HKG
3512,Samyang Foods,Buldak 2x Spicy HOT Chicken Flavor Topokki,Bowl,South Korea,3.5,,KOR
1762,Mom's Dry Noodle,Sesame & Pepper,Pack,Taiwan,4,,CHN
2728,Vifon,Hoang Gia Instant Noodles With Minced Pork,Pack,Vietnam,0.25,,VNM
1013,Vina Acecook,Oh! Ricey Hủ Tiếu Sườn Heo (Pork Spareribs Flavour),Pack,Vietnam,3.5,,VNM
1435,Maggi,2 Minute Noodles Assam Laksa Flavour,Pack,Singapore,4,,SGP
1928,Bamee,Instant Noodles Oriental Style Chicken Flavour,Pack,Thailand,3,,THA
2912,Sugakiya,Small Yuzu Udon,Bowl,Japan,3.75,,JPN
2839,Yum Yum,Authentic Thai Style Instant Noodles tom Yum Shrimp Creamy Flavour,Pack,Thailand,3.75,,THA
1637,Thai Chef,Instant Nudelsuppe Huhn Geschmack,Pack,Germany,3,,DEU
3688,Mr. Lee's Noodles,Coconut Chicken Curry Rice Noodle Soup,Cup,United States,5,,USA
2704,Maggi,Cuppa Chilly Chow,Cup,India,3.5,,IND
886,Yamachan,Tonkotsu-Shoyu Rich Pork Flavor Ramen,Pack,United States,4.75,,USA
3195,Sapporo Ichiban,Kurenai Spicy Miso Ramen,Cup,Japan,4.5,,JPN
619,Yamamoto,Ponpoko Tempura Udon,Bowl,Japan,4.75,,JPN
2019,Acecook,Seabura Tonkotsu Ramen,Cup,Japan,3.75,,JPN
3947,Nissin,Cup Noodles Roasted Duck w/Sweet Onion Soup,Cup,Germany,3.25,,DEU
2572,Ripe'n'Dry,Hokkaido Soy Sauce Ramen,Pack,Japan,0.25,,JPN
2437,Nissin,Raoh Nojyuku Toro Tonkotsu Ramen,Bowl,Japan,4.5,,JPN
263,Nissin,Chow Mein Kung Pao Chicken,Tray,United States,1.5,,USA
1429,Nissin,Sabor A Gallina Fideos Con Instantanea,Pack,Colombia,3.5,,COL
1241,Nissin,Donbei Kansai Soy Sauce Flavor Udon,Pack,Japan,3.75,,JPN
3811,Newgate Express,Instant Noodles Chicken Flavour,Pack,Ireland,1.25,,IRL
811,Mr. Noodles,Vegetable,Pack,Canada,1.75,,CAN
1387,Takamori Kosan,Red Pepper 7 Garlic Peperoncino,Pack,Japan,4,,JPN
3608,Vi Huong,Black Pepper Crab Flavor Instant Noodles,Bowl,Vietnam,3.5,,VNM
1981,MyKuali,Penang Red tom Yum Goong Noodle Authentic Taste,Pack,Malaysia,5,,MYS
1939,MAMA,Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Myanmar,5,,MMR
822,Paldo,Speed King Bowl (Prototype),Bowl,South Korea,3.5,,KOR
2622,Acecook,Shoyu Wakame Noodles With Sesame,Bowl,Japan,3.75,,JPN
133,Baijia,Hot & Sour Rice Noodle,Pack,China,0,,CHN
3010,Vedan,Wei Wei Premium Noodle With Braised Beef,Bowl,Taiwan,3.5,,CHN
1851,Fujiwara,Snow Crab Flavour Shio Ramen,Pack,Japan,3.5,,JPN
2413,Nissin,Cup Noodles Beef Flavour,Cup,Hong Kong,2.5,,HKG
413,Souper,Alimentary Paste Chow Mein,Pack,Taiwan,4.25,,CHN
3420,Shun Savory,Dried Noodles Hot & Sour,Pack,China,4,,CHN
98,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,,CHN
2621,Maggi,Pazzta Cheese Macaroni,Pack,India,3.5,,IND
1946,Nissin,Raoh Shio Ramen,Pack,Japan,4.75,,JPN
1468,Mama,Instant Cup Noodles Seafood Pad Kee Mao Flavour,Cup,Thailand,5,,THA
